question_id,language,is_answered,tags,title,answer_count,creation_date,score,link,view_count,user_id,reputation,user_type,display_name
39693707,C,True,c|variables|pointers|struct|compiler-errors,How do I reference a value from a variable from a pointer from a pointer?,1,1474855176,-1,http://stackoverflow.com/questions/39693707/how-do-i-reference-a-value-from-a-variable-from-a-pointer-from-a-pointer,41,6867916,4,registered,Icy McSpicy
39694141,C,False,c|linux|assembly|gdb|debug-symbols,"gdb: how to set break point at main function or _start, when there&#39;s no debug info?",0,1474859260,0,http://stackoverflow.com/questions/39694141/gdb-how-to-set-break-point-at-main-function-or-start-when-theres-no-debug-in,27,5890784,772,registered,Hind Forsum
34979280,C,False,c++|c|qt|qt-creator,Compile and link C++ and C programms together with QT-Creator,1,1453658125,0,http://stackoverflow.com/questions/34979280/compile-and-link-c-and-c-programms-together-with-qt-creator,146,3839833,38,registered,user3839833
24110640,C,True,c|malloc|free,Cannot change character in char array,2,1402260201,2,http://stackoverflow.com/questions/24110640/cannot-change-character-in-char-array,325,614607,202,registered,Andy
7590098,C,True,c|string|replace|character|arrays,Replace a character in a char[] from a function,2,1317246952,1,http://stackoverflow.com/questions/7590098/replace-a-character-in-a-char-from-a-function,5260,659350,1128,registered,Kyle Uithoven
39673374,C,False,c|arrays|pointers|struct|malloc,Assigning memory for a struct&#39;s array of pointers TO structs,0,1474699355,-1,http://stackoverflow.com/questions/39673374/assigning-memory-for-a-structs-array-of-pointers-to-structs,38,3010513,4,registered,Rowan_DM
4331439,C,True,c,how to replace a char in char *,3,1291261207,2,http://stackoverflow.com/questions/4331439/how-to-replace-a-char-in-char,9855,86169,975,registered,avar
1343890,C,True,c|floating-point|decimal,Rounding Number to 2 Decimal Places in C,14,1251409317,121,http://stackoverflow.com/questions/1343890/rounding-number-to-2-decimal-places-in-c,351947,,,does_not_exist,Tyler
7718276,sql,True,mysql|sql|sql-server|oracle|plsql,"same SQL concatenation opeartor for mysql,mssql,oracle",5,1318278415,0,http://stackoverflow.com/questions/7718276/same-sql-concatenation-opeartor-for-mysql-mssql-oracle,869,616391,101,registered,ahmed saud
39765762,sql,False,java|sql|oracle|jdbc,how to parse date n java to oracle/sql query?,0,1475139335,0,http://stackoverflow.com/questions/39765762/how-to-parse-date-n-java-to-oracle-sql-query,4,460302,184,registered,Sri
2686254,sql,True,sql|sql-server|tsql,How to select all records from one table that do not exist in another table?,7,1271881105,124,http://stackoverflow.com/questions/2686254/how-to-select-all-records-from-one-table-that-do-not-exist-in-another-table,247559,28098,5245,registered,z-boss
39749992,sql,False,sql|sql-server|tsql|while-loop|grouping,"Grouping within a While Loop, SQL Server",0,1475071807,0,http://stackoverflow.com/questions/39749992/grouping-within-a-while-loop-sql-server,44,6888663,1,registered,Lucy
39765558,sql,False,javascript|sql|node.js|plsql,How return callback from a query made with node-oracledb?,1,1475138765,0,http://stackoverflow.com/questions/39765558/how-return-callback-from-a-query-made-with-node-oracledb,4,5815132,113,registered,dll
39763126,sql,True,sql|oracle|oracle11g|pivot|crosstab,SQL query to transpose some columns,3,1475131201,2,http://stackoverflow.com/questions/39763126/sql-query-to-transpose-some-columns,28,134713,25427,registered,Vijay
39709441,sql,False,mysql|sql|database|magento,"SQLSTATE[42S01]: Base table or view already exists: 1050 Table &#39;customer_address_entity&#39; already exists,",0,1474912918,-3,http://stackoverflow.com/questions/39709441/sqlstate42s01-base-table-or-view-already-exists-1050-table-customer-address,13,5640894,6,registered,Abdul Wahab Turk
39764732,sql,False,sql|sql-server|tsql|sqltransaction,how to retrieve count of records updated in table using SQL Server?,1,1475136404,0,http://stackoverflow.com/questions/39764732/how-to-retrieve-count-of-records-updated-in-table-using-sql-server,29,2248676,689,registered,Anjali
39765655,sql,False,sql,SQL to get values with similar users,0,1475139063,-3,http://stackoverflow.com/questions/39765655/sql-to-get-values-with-similar-users,15,5416985,1,registered,black
39762001,sql,False,sql|oracle|oracle11g,How to modify the query to date/time,1,1475126546,0,http://stackoverflow.com/questions/39762001/how-to-modify-the-query-to-date-time,33,5798261,18,registered,srinathshil
39765124,sql,True,sql|vbscript|asp-classic,Unable to query SQL view,1,1475137526,0,http://stackoverflow.com/questions/39765124/unable-to-query-sql-view,16,1116757,3652,registered,Robert
4649317,sql,True,sql|sql-server,How to check if a string is a uniqueidentifier?,7,1294678844,28,http://stackoverflow.com/questions/4649317/how-to-check-if-a-string-is-a-uniqueidentifier,22967,261417,1086,registered,Benoittr
39765324,sql,True,mysql|sql|node.js|performance|query-optimization,Should I use the sql COUNT(*) or use SELECT to fetch rows and count the rows later,4,1475138098,0,http://stackoverflow.com/questions/39765324/should-i-use-the-sql-count-or-use-select-to-fetch-rows-and-count-the-rows-lat,24,1760907,50,registered,Pubudu Dodangoda
39764803,sql,False,sql|bash|postgresql|shell,psql pass argument to sql file contain whitespace,2,1475136617,0,http://stackoverflow.com/questions/39764803/psql-pass-argument-to-sql-file-contain-whitespace,11,6706875,1,registered,Lampard
39765331,sql,False,sql|sas|teradata|proc,Proc Sql doesn’t execute the &#39;order by&#39; line when creating a new table in Teradata,0,1475138110,0,http://stackoverflow.com/questions/39765331/proc-sql-doesn-t-execute-the-order-by-line-when-creating-a-new-table-in-terada,7,6898078,1,registered,R. Slater
7957423,sql,True,sql|oracle|varchar|numeric|varchar2,Finding rows that don&#39;t contain numeric data in Oracle,7,1320082781,9,http://stackoverflow.com/questions/7957423/finding-rows-that-dont-contain-numeric-data-in-oracle,40603,244783,655,registered,Ben
39759675,sql,False,sql|apache|security,Would this this query indicate someone tried to hack my server?,0,1475109834,-1,http://stackoverflow.com/questions/39759675/would-this-this-query-indicate-someone-tried-to-hack-my-server,13,6582052,12,registered,TaterKing
10538747,sql,True,sql|oracle|date|time,TIMESTAMP and SYSDATE,5,1336668611,2,http://stackoverflow.com/questions/10538747/timestamp-and-sysdate,22867,766022,787,registered,Alecs
39764860,sql,False,sql|db2,Dynamic SQL in WHERE clause,4,1475136778,0,http://stackoverflow.com/questions/39764860/dynamic-sql-in-where-clause,26,6898154,1,registered,VICKY
39762034,sql,False,sql|vba|ms-access|access-vba|ms-access-2010,MS Access - Dynamic Crosstab Query - VBA for Totals Row that provides Column totals,1,1475126669,1,http://stackoverflow.com/questions/39762034/ms-access-dynamic-crosstab-query-vba-for-totals-row-that-provides-column-tot,15,6739345,8,registered,ivkovmg
39763621,sql,True,sql|sql-server|columnname,How to insert row into a table by select column name and value from another table in SQL Server,4,1475132807,3,http://stackoverflow.com/questions/39763621/how-to-insert-row-into-a-table-by-select-column-name-and-value-from-another-tabl,47,3822319,20,registered,Snow
39762224,sql,False,sql|string|split,How to split one column into multiple columns,1,1475127625,-9,http://stackoverflow.com/questions/39762224/how-to-split-one-column-into-multiple-columns,24,6897503,1,registered,Caye
19502288,sql,True,mysql|sql,Unknown column error in this COUNT MySQL statement?,4,1382381186,0,http://stackoverflow.com/questions/19502288/unknown-column-error-in-this-count-mysql-statement,196,546509,2969,registered,Ethan Allen
39764482,sql,False,java|sql|postgresql|sqlresultsetmapping,SQL postgres - How to rename each column after join because their are too many fields,2,1475135706,0,http://stackoverflow.com/questions/39764482/sql-postgres-how-to-rename-each-column-after-join-because-their-are-too-many-f,18,3245899,109,registered,ninjaxelite
39753889,sql,True,sql|teradata,"SQL. how to compare values and from two table, and report per-row results",6,1475083121,1,http://stackoverflow.com/questions/39753889/sql-how-to-compare-values-and-from-two-table-and-report-per-row-results,53,1216952,16,registered,Minli Xu
39745522,sql,True,php|sql,How to pass session value in foreach loop php,2,1475060262,0,http://stackoverflow.com/questions/39745522/how-to-pass-session-value-in-foreach-loop-php,40,6812089,5,registered,Muhammad Usman
5899683,sql,True,c#|mysql|sql|linq,"LINQ to Entities does not recognize the method &#39;System.String ToString()&#39; method, and this method cannot be translated into a store expression",9,1304606743,88,http://stackoverflow.com/questions/5899683/linq-to-entities-does-not-recognize-the-method-system-string-tostring-method,109124,744484,11000,registered,Randolf Rinc&#243;n Fadul
39764579,sql,True,sql|sql-server,SQL Server: how to turn rows into columns,2,1475135957,0,http://stackoverflow.com/questions/39764579/sql-server-how-to-turn-rows-into-columns,25,1658855,401,registered,Nayana
39764816,sql,False,sql|orm|h2|ormlite,ORMLite improve the select performance,0,1475136650,0,http://stackoverflow.com/questions/39764816/ormlite-improve-the-select-performance,3,1854269,37,registered,CodeMonkey
39762374,sql,False,sql|sql-server|sql-server-2008|tsql|join,Join tables and Union All/ Pivot/ Unpivot?,3,1475128318,1,http://stackoverflow.com/questions/39762374/join-tables-and-union-all-pivot-unpivot,36,6862306,6,registered,ShyProgrammer
39722835,sql,False,sql|oracle|plsql|oracle-apps,api for transfer to manufacturing in Oracle apps,1,1474973762,0,http://stackoverflow.com/questions/39722835/api-for-transfer-to-manufacturing-in-oracle-apps,28,1111768,117,registered,Muhammad
23440770,sql,True,sql|sql-server|database-performance,What does exec sp_updatestats do?,1,1399095955,18,http://stackoverflow.com/questions/23440770/what-does-exec-sp-updatestats-do,12962,3346324,119,registered,Vignesh
39763926,sql,False,sql|oracle|oracle-ebs,Need help finding only Employees and Sales Persons in SQL,1,1475133832,-1,http://stackoverflow.com/questions/39763926/need-help-finding-only-employees-and-sales-persons-in-sql,34,6342393,1,registered,Soumyadeep Paul
39764515,sql,True,sql|oracle|case|decode,How to create an Oracle SQL statement in the following case?,2,1475135785,0,http://stackoverflow.com/questions/39764515/how-to-create-an-oracle-sql-statement-in-the-following-case,27,6633634,1,registered,Learner
39722636,sql,False,sql|ms-access|calculated-columns,Access SQL Calculation,2,1474973162,2,http://stackoverflow.com/questions/39722636/access-sql-calculation,38,3917840,52,registered,TSQL_Newbie
39734977,sql,True,sql|ms-access,Showing results from multiple tables,2,1475013449,1,http://stackoverflow.com/questions/39734977/showing-results-from-multiple-tables,29,820304,401,registered,Thebluefish
39763984,sql,False,sql|oracle|sql-server-2008,How to check time difference of 12 hour format in sql?,1,1475134019,-2,http://stackoverflow.com/questions/39763984/how-to-check-time-difference-of-12-hour-format-in-sql,23,4571605,1,registered,Ganesh bagad
39761697,sql,False,sql|phpmyadmin|inner-join,How to Inner Join Three Tables and Return Maximum of Value in Third,4,1475124944,0,http://stackoverflow.com/questions/39761697/how-to-inner-join-three-tables-and-return-maximum-of-value-in-third,30,6767618,1,registered,Pedro Jimenez 
39728578,sql,False,sql|sql-server|sql-agent-job,UPDATE query doesn&#39;t work on a scheduled job,1,1474989963,0,http://stackoverflow.com/questions/39728578/update-query-doesnt-work-on-a-scheduled-job,40,6888762,1,registered,Marco Falco
39763502,sql,True,mysql|sql|python-2.7,syntax error on mysql query to update in python,3,1475132430,0,http://stackoverflow.com/questions/39763502/syntax-error-on-mysql-query-to-update-in-python,10,6781625,5,registered,Edison
39752477,sql,True,sql|sql-server,filter sql query with case columns in sql server,3,1475078566,1,http://stackoverflow.com/questions/39752477/filter-sql-query-with-case-columns-in-sql-server,32,3262364,95,registered,user3262364
39754097,sql,False,jquery|sql|sql-server|icalendar|rrule,How to query recurring appointments stored as iCal RRULE in a database table?,2,1475083847,0,http://stackoverflow.com/questions/39754097/how-to-query-recurring-appointments-stored-as-ical-rrule-in-a-database-table,14,3928796,922,registered,adam78
39763242,sql,False,php|mysql|sql|pdo|error-handling,How to handle PDO transaction errors to inform to the client the result of it?,2,1475131606,0,http://stackoverflow.com/questions/39763242/how-to-handle-pdo-transaction-errors-to-inform-to-the-client-the-result-of-it,12,6106620,85,registered,Cristian Crishk
39759769,sql,True,sql|sql-server|date|aggregate,SQL Server find most recent date range,3,1475110815,2,http://stackoverflow.com/questions/39759769/sql-server-find-most-recent-date-range,40,6587051,11,registered,holy_guacamole
39757697,sql,False,php|mysql|sql|for-loop,PHP get results from mysql in a for() loop,2,1475096944,0,http://stackoverflow.com/questions/39757697/php-get-results-from-mysql-in-a-for-loop,45,3133570,44,registered,Mystic
39763525,sql,True,sql|hive,hive -hiveconf -f xxx.sql error,1,1475132511,-2,http://stackoverflow.com/questions/39763525/hive-hiveconf-f-xxx-sql-error,14,2563623,1,registered,Chris
39763963,sql,False,sql|postgresql|retention,SQL cohort retention,0,1475133939,0,http://stackoverflow.com/questions/39763963/sql-cohort-retention,10,6881480,1,registered,Pearl.Huang
39763374,sql,True,sql,Combine 2 sql queries into one with eliminating duplicate colums,1,1475131999,1,http://stackoverflow.com/questions/39763374/combine-2-sql-queries-into-one-with-eliminating-duplicate-colums,18,3792741,6,registered,user3792741
39761350,sql,False,sql|asp.net|session,How to change page header depending session on asp.net?,1,1475122876,-1,http://stackoverflow.com/questions/39761350/how-to-change-page-header-depending-session-on-asp-net,13,6867348,1,registered,sam
39763198,sql,False,c#|sql|asp.net|sql-server|materialized-views,How to get data from Indexed view?,1,1475131439,-3,http://stackoverflow.com/questions/39763198/how-to-get-data-from-indexed-view,22,3959750,8,registered,Aaron
